custom/best_energy,env71/episode_return,env3/episode_return_disc,env28/episode_return_disc,env56/episode_return_disc,env50/episode_return,env77/episode_return_disc,env11/episode_return_disc,env55/episode_return,env53/episode_return,env31/episode_return,env70/episode_return_disc,env23/episode_return,env0/episode_return_disc,env20/episode_return_disc,env24/episode_return_disc,env6/episode_return,env49/episode_return_disc,env42/episode_return,env47/episode_return_disc,env26/episode_return_disc,env31/episode_return_disc,env9/episode_return_disc,env32/episode_return_disc,env73/episode_return_disc,env9/episode_return,env33/episode_return,env54/episode_return_disc,env57/episode_return,env78/episode_return,env39/episode_return_disc,env66/episode_return,env35/episode_return_disc,env15/episode_return,env48/episode_return_disc,env53/episode_return_disc,env41/episode_return_disc,env5/episode_return,env12/episode_return,env72/episode_return_disc,env40/episode_return_disc,env60/episode_return_disc,env75/episode_return_disc,env16/episode_return,env30/episode_return_disc,env51/episode_return,env36/episode_return,env77/episode_return,env25/episode_return_disc,env38/episode_return,env48/episode_return,env17/episode_return,env61/episode_return_disc,env21/episode_return,env66/episode_return_disc,env61/episode_return,env75/episode_return,env60/episode_return,env42/episode_return_disc,env7/episode_return_disc,env71/episode_return_disc,env64/episode_return,env69/episode_return,env14/episode_return_disc,env14/episode_return,env58/episode_return_disc,env39/episode_return,env23/episode_return_disc,env72/episode_return,env37/episode_return_disc,env27/episode_return_disc,env78/episode_return_disc,env62/episode_return,env59/episode_return,env7/episode_return,env29/episode_return_disc,env18/episode_return_disc,env21/episode_return_disc,env1/episode_return,env38/episode_return_disc,env47/episode_return,env2/episode_return,env65/episode_return_disc,env28/episode_return,env10/episode_return_disc,env67/episode_return_disc,env79/episode_return,env45/episode_return_disc,env13/episode_return,env24/episode_return,env25/episode_return,env43/episode_return_disc,env22/episode_return_disc,env36/episode_return_disc,env56/episode_return,env19/episode_return_disc,env8/episode_return_disc,env69/episode_return_disc,env0/episode_return,env13/episode_return_disc,env32/episode_return,env44/episode_return_disc,env58/episode_return,env2/episode_return_disc,env3/episode_return,env6/episode_return_disc,env62/episode_return_disc,env41/episode_return,env29/episode_return,env1/episode_return_disc,env18/episode_return,env52/episode_return_disc,env11/episode_return,env40/episode_return,env52/episode_return,env65/episode_return,env49/episode_return,env70/episode_return,env73/episode_return,env15/episode_return_disc,env55/episode_return_disc,env12/episode_return_disc,env27/episode_return,env64/episode_return_disc,env54/episode_return,env43/episode_return,env4/episode_return_disc,env30/episode_return,env46/episode_return,env44/episode_return,env50/episode_return_disc,env4/episode_return,env22/episode_return,env26/episode_return,env63/episode_return,env17/episode_return_disc,env76/episode_return,env76/episode_return_disc,env79/episode_return_disc,env5/episode_return_disc,env34/episode_return_disc,env8/episode_return,env19/episode_return,env16/episode_return_disc,env37/episode_return,env63/episode_return_disc,env33/episode_return_disc,env57/episode_return_disc,env45/episode_return,env74/episode_return,env20/episode_return,env59/episode_return_disc,env68/episode_return_disc,env34/episode_return,env46/episode_return_disc,env67/episode_return,env10/episode_return,env68/episode_return,env35/episode_return,env74/episode_return_disc,env51/episode_return_disc,time/total_timesteps,eval/mean_reward,eval/mean_ep_length,rollout/ep_len_mean,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,train/learning_rate,train/approx_kl,train/value_loss,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/n_updates,train/clip_range,train/loss,train/explained_variance
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.692307472229004,10.150193214416504,7.027056694030762,5.373631477355957,7.692307472229004,7.612644672393799,6.5251240730285645,4.0,8.333333015441895,7.692307472229004,7.612644672393799,4.166666507720947,15.225289344787598,6.090115547180176,7.612644672393799,7.692307472229004,9.135173797607422,7.692307472229004,6.5251240730285645,6.5251240730285645,7.027056694030762,11.418967247009277,8.304702758789062,6.5251240730285645,12.5,7.692307472229004,6.5251240730285645,7.142857074737549,8.333333015441895,6.090115547180176,16.66666603088379,7.027056694030762,8.333333015441895,7.027056694030762,7.612644672393799,7.027056694030762,4.0,9.090909004211426,6.5251240730285645,4.567586898803711,8.304702758789062,5.709483623504639,7.142857074737549,3.8063223361968994,11.11111068725586,7.692307472229004,8.333333015441895,6.090115547180176,20.0,7.692307472229004,7.692307472229004,3.3833975791931152,5.55555534362793,15.225289344787598,3.7037036418914795,6.25,9.090909004211426,7.027056694030762,6.5251240730285645,7.027056694030762,6.25,14.285714149475098,15.225289344787598,16.66666603088379,4.807986259460449,6.666666507720947,3.8063223361968994,7.142857074737549,18.270347595214844,7.027056694030762,7.612644672393799,11.11111068725586,9.090909004211426,7.142857074737549,10.150193214416504,7.612644672393799,5.075096607208252,6.666666507720947,18.270347595214844,7.142857074737549,7.142857074737549,13.050248146057129,7.692307472229004,8.304702758789062,7.027056694030762,11.11111068725586,7.612644672393799,7.142857074737549,8.333333015441895,6.666666507720947,7.612644672393799,11.418967247009277,7.027056694030762,5.882352828979492,4.350082874298096,7.612644672393799,13.050248146057129,16.66666603088379,6.5251240730285645,9.090909004211426,7.027056694030762,5.263157844543457,6.5251240730285645,11.11111068725586,7.027056694030762,10.150193214416504,7.692307472229004,11.11111068725586,6.090115547180176,8.333333015441895,18.270347595214844,7.142857074737549,5.0,20.0,14.285714149475098,10.0,8.333333015441895,7.142857074737549,7.612644672393799,3.654069423675537,8.304702758789062,7.692307472229004,5.709483623504639,7.142857074737549,8.333333015441895,18.270347595214844,4.166666507720947,14.285714149475098,7.692307472229004,7.027056694030762,20.0,12.5,7.142857074737549,20.0,7.027056694030762,6.666666507720947,6.090115547180176,10.150193214416504,3.654069423675537,10.150193214416504,8.333333015441895,4.761904716491699,6.5251240730285645,20.0,18.270347595214844,7.027056694030762,6.5251240730285645,8.333333015441895,7.142857074737549,6.666666507720947,8.304702758789062,7.027056694030762,11.11111068725586,13.050248146057129,7.692307472229004,9.090909004211426,7.692307472229004,7.692307472229004,6.5251240730285645,10.150193214416504,3200,8.9217996,10.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,,,10.0,369,2,8,9.34796197,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,0.019450754,12.26787965297699,-0.03753771555639105,-6.413859081268311,0.13250000204425305,8,0.2,6.162178993225098,0.000879824161529541
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6.25,10.150193214416504,7.027056694030762,9.135173797607422,14.285714149475098,5.373631477355957,13.050248146057129,14.285714149475098,9.090909004211426,7.142857074737549,13.050248146057129,16.66666603088379,15.225289344787598,7.027056694030762,5.075096607208252,12.5,10.150193214416504,16.66666603088379,7.027056694030762,5.075096607208252,6.5251240730285645,7.027056694030762,7.027056694030762,13.050248146057129,7.692307472229004,6.25,7.612644672393799,4.34782600402832,4.0,5.373631477355957,8.333333015441895,13.050248146057129,8.333333015441895,3.8063223361968994,8.304702758789062,7.027056694030762,5.882352828979492,20.0,7.027056694030762,5.075096607208252,5.373631477355957,7.027056694030762,11.11111068725586,4.807986259460449,7.692307472229004,3.0303030014038086,5.882352828979492,5.709483623504639,9.090909004211426,4.166666507720947,5.882352828979492,7.027056694030762,5.55555534362793,7.612644672393799,7.692307472229004,7.692307472229004,5.882352828979492,15.225289344787598,6.5251240730285645,5.709483623504639,20.0,8.333333015441895,7.027056694030762,7.692307472229004,7.027056694030762,5.882352828979492,15.225289344787598,7.692307472229004,7.027056694030762,10.150193214416504,3.654069423675537,20.0,8.333333015441895,7.142857074737549,6.5251240730285645,6.5251240730285645,5.075096607208252,5.882352828979492,8.304702758789062,7.692307472229004,4.761904716491699,7.027056694030762,7.692307472229004,18.270347595214844,5.709483623504639,7.142857074737549,6.5251240730285645,6.25,5.55555534362793,6.25,13.050248146057129,7.027056694030762,2.7682344913482666,10.0,7.027056694030762,5.373631477355957,7.612644672393799,16.66666603088379,5.709483623504639,7.692307472229004,7.612644672393799,7.692307472229004,4.350082874298096,11.11111068725586,11.418967247009277,18.270347595214844,7.692307472229004,7.142857074737549,5.373631477355957,7.142857074737549,13.050248146057129,14.285714149475098,5.55555534362793,14.285714149475098,7.692307472229004,11.11111068725586,14.285714149475098,14.285714149475098,7.612644672393799,13.050248146057129,18.270347595214844,11.11111068725586,18.270347595214844,8.333333015441895,14.285714149475098,7.027056694030762,5.263157844543457,7.692307472229004,8.333333015441895,13.050248146057129,7.692307472229004,7.692307472229004,5.55555534362793,20.0,5.373631477355957,8.333333015441895,7.612644672393799,6.5251240730285645,5.373631477355957,18.270347595214844,5.882352828979492,7.692307472229004,10.150193214416504,7.692307472229004,18.270347595214844,5.709483623504639,3.9718146324157715,7.142857074737549,7.692307472229004,7.692307472229004,7.612644672393799,3.045057773590088,20.0,7.027056694030762,6.25,20.0,3.3333332538604736,14.285714149475098,7.027056694030762,7.027056694030762,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.882352828979492,11.418967247009277,15.225289344787598,13.050248146057129,20.0,4.807986259460449,6.090115547180176,6.25,14.285714149475098,6.25,7.612644672393799,8.333333015441895,6.090115547180176,6.5251240730285645,7.027056694030762,20.0,13.050248146057129,8.333333015441895,7.027056694030762,8.304702758789062,5.709483623504639,4.152351379394531,10.150193214416504,10.150193214416504,4.545454502105713,7.692307472229004,15.225289344787598,8.333333015441895,7.692307472229004,6.090115547180176,20.0,18.270347595214844,16.66666603088379,18.270347595214844,13.050248146057129,5.709483623504639,6.666666507720947,7.692307472229004,15.225289344787598,3.654069423675537,7.027056694030762,10.150193214416504,6.666666507720947,10.150193214416504,16.66666603088379,7.692307472229004,5.263157844543457,7.027056694030762,6.666666507720947,20.0,14.285714149475098,6.090115547180176,8.333333015441895,18.270347595214844,6.666666507720947,11.11111068725586,7.692307472229004,7.612644672393799,6.5251240730285645,5.373631477355957,20.0,20.0,7.612644672393799,8.333333015441895,10.150193214416504,6.666666507720947,7.612644672393799,16.66666603088379,4.350082874298096,18.270347595214844,7.027056694030762,7.692307472229004,7.692307472229004,7.142857074737549,3.654069423675537,10.150193214416504,7.612644672393799,14.285714149475098,6.090115547180176,7.692307472229004,8.333333015441895,9.135173797607422,16.66666603088379,7.612644672393799,6.5251240730285645,6.666666507720947,18.270347595214844,7.692307472229004,7.692307472229004,7.692307472229004,6.5251240730285645,6.090115547180176,7.027056694030762,14.285714149475098,10.150193214416504,3.513528347015381,18.270347595214844,6.666666507720947,7.027056694030762,11.11111068725586,8.304702758789062,11.11111068725586,7.612644672393799,12.5,18.270347595214844,7.027056694030762,6.25,4.0,13.050248146057129,11.11111068725586,13.050248146057129,6.666666507720947,4.0,14.285714149475098,10.0,14.285714149475098,8.333333015441895,11.11111068725586,15.225289344787598,5.709483623504639,7.027056694030762,20.0,18.270347595214844,16.66666603088379,7.142857074737549,4.807986259460449,11.11111068725586,7.692307472229004,9.090909004211426,18.270347595214844,5.263157844543457,6.666666507720947,9.090909004211426,11.11111068725586,13.050248146057129,14.285714149475098,13.050248146057129,6.090115547180176,6.090115547180176,6.5251240730285645,3.846153736114502,11.11111068725586,6.090115547180176,4.761904716491699,10.150193214416504,7.027056694030762,7.612644672393799,20.0,3.7037036418914795,7.142857074737549,7.027056694030762,4.350082874298096,7.142857074737549,7.027056694030762,7.142857074737549,8.333333015441895,4.761904716491699,20.0,3.3833975791931152,15.225289344787598,4800,8.970389359999999,10.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800,,,10.0,588,3,8,10.031443419999999,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,0.03347872,13.133457326889038,-0.05050335719597569,-6.36772803068161,0.2732812539557926,12,0.2,5.503613471984863,7.62939453125e-06
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7.142857074737549,18.270347595214844,7.027056694030762,18.270347595214844,5.882352828979492,10.150193214416504,7.612644672393799,3.7037036418914795,7.692307472229004,20.0,6.090115547180176,4.166666507720947,8.304702758789062,3.9718146324157715,8.304702758789062,7.692307472229004,8.304702758789062,14.285714149475098,9.135173797607422,6.090115547180176,18.270347595214844,13.050248146057129,13.050248146057129,18.270347595214844,14.285714149475098,6.666666507720947,6.5251240730285645,6.25,20.0,10.150193214416504,20.0,6.5251240730285645,7.692307472229004,4.807986259460449,7.027056694030762,6.5251240730285645,16.66666603088379,11.11111068725586,4.567586898803711,5.075096607208252,5.075096607208252,6.090115547180176,5.882352828979492,3.654069423675537,8.333333015441895,7.692307472229004,11.11111068725586,11.418967247009277,11.11111068725586,5.263157844543457,6.666666507720947,3.150059938430786,10.0,18.270347595214844,3.4482758045196533,6.666666507720947,5.55555534362793,13.050248146057129,6.5251240730285645,6.5251240730285645,16.66666603088379,5.263157844543457,18.270347595214844,20.0,6.090115547180176,11.11111068725586,3.8063223361968994,5.0,18.270347595214844,5.373631477355957,18.270347595214844,14.285714149475098,8.333333015441895,7.142857074737549,15.225289344787598,4.567586898803711,9.135173797607422,7.692307472229004,10.150193214416504,10.0,4.34782600402832,6.090115547180176,7.692307472229004,3.3833975791931152,13.050248146057129,7.142857074737549,7.612644672393799,20.0,9.090909004211426,12.5,4.350082874298096,8.304702758789062,7.027056694030762,20.0,18.270347595214844,10.150193214416504,4.807986259460449,9.090909004211426,18.270347595214844,14.285714149475098,5.709483623504639,6.666666507720947,3.9718146324157715,20.0,7.027056694030762,13.050248146057129,7.142857074737549,16.66666603088379,7.027056694030762,5.0,6.090115547180176,8.333333015441895,5.55555534362793,6.666666507720947,6.666666507720947,9.090909004211426,6.666666507720947,20.0,7.027056694030762,3.3833975791931152,10.150193214416504,5.882352828979492,15.225289344787598,7.142857074737549,4.761904716491699,10.150193214416504,4.0,6.666666507720947,6.25,5.373631477355957,11.11111068725586,9.090909004211426,6.666666507720947,20.0,6.090115547180176,7.142857074737549,6.5251240730285645,6.5251240730285645,15.225289344787598,7.027056694030762,11.11111068725586,20.0,5.373631477355957,20.0,18.270347595214844,6.090115547180176,5.709483623504639,8.333333015441895,7.142857074737549,4.34782600402832,7.612644672393799,8.304702758789062,7.692307472229004,6.090115547180176,14.285714149475098,3.7037036418914795,9.090909004211426,7.142857074737549,6.5251240730285645,7.612644672393799,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
